areaFIPS,areaname,Category,Subcategory,allchildren0to2,atleast1immigparent,allnativebornparents,lowincome,notlowincome,parpostsec,pareducHSless
40,Oklahoma,Race and ethnicity,4. Asian,0.01877749,0.132574856,0.000997137,0.017544769,0.020320801,0.017612053,0.021425031
40,Oklahoma,Race and ethnicity,3. African American,0.068222761,0.00823535,0.077315889,0.103222802,0.034156781,0.062008701,0.081468493
40,Oklahoma,Race and ethnicity,2. Hispanic,0.18016842,0.669491112,0.101473801,0.246947467,0.115580127,0.111883797,0.315599859
40,Oklahoma,Race and ethnicity,5. Native American,0.080272175,0.00733089,0.092431583,0.091815464,0.068657555,0.077903911,0.084308639
40,Oklahoma,Race and ethnicity,1. White,0.531345665,0.116056554,0.596642971,0.40798384,0.651093781,0.604760826,0.385841191
40,Oklahoma,Race and ethnicity,6. Other or multiracial,0.121213473,0.066311233,0.131138623,0.132485658,0.11019098,0.125830695,0.111356795
41,Oregon,Race and ethnicity,4. Asian,0.03753214,0.135420084,0.008173663,0.03219616,0.042793289,0.043086588,0.022865983
41,Oregon,Race and ethnicity,3. African American,0.019822009,0.032713655,0.016199788,0.028883057,0.012608984,0.020367837,0.018703418
41,Oregon,Race and ethnicity,2. Hispanic,0.227475151,0.566215575,0.128585204,0.338723958,0.135029241,0.155667022,0.428491056
41,Oregon,Race and ethnicity,5. Native American,0.008121466,0.000886816,0.00960971,0.010086928,0.005573337,0.007650605,0.008043876
41,Oregon,Race and ethnicity,1. White,0.632933438,0.185541615,0.76382935,0.526455641,0.721236646,0.692192316,0.46550414
41,Oregon,Race and ethnicity,6. Other or multiracial,0.07411579,0.079222232,0.073602311,0.063654259,0.082758524,0.081035621,0.056391507
42,Pennsylvania,Race and ethnicity,4. Asian,0.03418915,0.234661505,0.003421509,0.024979508,0.039820444,0.039805815,0.021084527
42,Pennsylvania,Race and ethnicity,3. African American,0.130639464,0.157265514,0.122343957,0.222168252,0.071388319,0.100882873,0.199346766
42,Pennsylvania,Race and ethnicity,2. Hispanic,0.123437256,0.30067575,0.095149621,0.206326842,0.069110386,0.086407416,0.209696203
42,Pennsylvania,Race and ethnicity,5. Native American,0.001362259,0.004068756,0.000966465,0.001432952,0.001336019,0.001648802,0.000708327
42,Pennsylvania,Race and ethnicity,1. White,0.655957341,0.221021309,0.728434324,0.481544673,0.769854069,0.715199232,0.518786371
42,Pennsylvania,Race and ethnicity,6. Other or multiracial,0.054414548,0.082307182,0.049684092,0.063547768,0.04849077,0.056055862,0.050377775
44,Rhode Island,Race and ethnicity,4. Asian,0.029305164,0.095974073,0.007460156,0.011045882,0.041829452,0.03722281,0.010605578
44,Rhode Island,Race and ethnicity,3. African American,0.078962855,0.13299264,0.059469312,0.115634173,0.053862583,0.057550158,0.129600167
44,Rhode Island,Race and ethnicity,2. Hispanic,0.278275132,0.536706984,0.187478811,0.463386387,0.154399127,0.185014084,0.50673455
44,Rhode Island,Race and ethnicity,5. Native American,0.001920634,0,0.00262801,0.004789124,0,0.001583949,0.00275745
44,Rhode Island,Race and ethnicity,1. White,0.548279166,0.144210398,0.688072205,0.33801946,0.68937856,0.646075308,0.309788942
44,Rhode Island,Race and ethnicity,6. Other or multiracial,0.063257024,0.09011592,0.054891489,0.067124978,0.06053029,0.072553679,0.040513311
45,South Carolina,Race and ethnicity,4. Asian,0.012685539,0.081993118,0.004525314,0.012955262,0.012537411,0.013880253,0.01010718
45,South Carolina,Race and ethnicity,3. African American,0.296165377,0.042886969,0.322079629,0.418247044,0.159892857,0.246945903,0.393421084
45,South Carolina,Race and ethnicity,2. Hispanic,0.092587888,0.549066067,0.039399233,0.1267308,0.055556953,0.050713278,0.182243943
45,South Carolina,Race and ethnicity,5. Native American,0.002642328,0.001241465,0.002839281,0.002501942,0.002565328,0.00242576,0.003146924
45,South Carolina,Race and ethnicity,1. White,0.538290083,0.25173524,0.575564623,0.370424539,0.723850012,0.631380737,0.346624464
45,South Carolina,Race and ethnicity,6. Other or multiracial,0.057628762,0.073077142,0.0555919,0.069140427,0.045597445,0.054654043,0.064456418
46,South Dakota,Race and ethnicity,4. Asian,0.016008241,0,0.002609603,0.025301522,0.009257445,0.011461106,0.029977376
46,South Dakota,Race and ethnicity,3. African American,0.022996185,0,0.00303942,0.039787624,0.010726881,0.014455782,0.049208146
46,South Dakota,Race and ethnicity,2. Hispanic,0.071828283,0,0.05581481,0.123426847,0.032621473,0.055493936,0.121380091
46,South Dakota,Race and ethnicity,5. Native American,0.124418832,0,0.129190713,0.24718143,0.027037617,0.06325791,0.309162885
46,South Dakota,Race and ethnicity,1. White,0.6959548,0,0.744381666,0.455099642,0.880926728,0.783311129,0.431108594
46,South Dakota,Race and ethnicity,6. Other or multiracial,0.068793677,0,0.064963773,0.109202936,0.039429858,0.072020113,0.059162896
47,Tennessee,Race and ethnicity,4. Asian,0.015345215,0.098861419,0.002522642,0.009299098,0.021372259,0.017340928,0.010593639
47,Tennessee,Race and ethnicity,3. African American,0.194963843,0.091574498,0.209186375,0.271167904,0.113441467,0.172068924,0.239147082
47,Tennessee,Race and ethnicity,2. Hispanic,0.099619634,0.544046819,0.032284871,0.142401114,0.051905323,0.057854649,0.178820133
47,Tennessee,Race and ethnicity,5. Native American,0.00183654,0,0.002156612,0.002212516,0.001463246,0.002300525,0.000975405
47,Tennessee,Race and ethnicity,1. White,0.642464519,0.208588153,0.710227609,0.523337543,0.772806704,0.703825176,0.526940942
47,Tennessee,Race and ethnicity,6. Other or multiracial,0.045770273,0.056929082,0.04362192,0.051581826,0.039011024,0.046609785,0.043522816
48,Texas,Race and ethnicity,4. Asian,0.037409317,0.108672403,0.003933515,0.020569455,0.05396872,0.050781731,0.0143502
48,Texas,Race and ethnicity,3. African American,0.109352246,0.047997795,0.136399582,0.133113608,0.085471354,0.114650793,0.099869028
48,Texas,Race and ethnicity,2. Hispanic,0.502388358,0.736092627,0.392158717,0.642523646,0.365060061,0.379803777,0.715520442
48,Texas,Race and ethnicity,5. Native American,0.001569985,0.001036846,0.001756034,0.001248078,0.001900976,0.001977281,0.000865243
48,Texas,Race and ethnicity,1. White,0.316643149,0.08034467,0.430121571,0.177246496,0.453671485,0.41117993,0.152306557
48,Texas,Race and ethnicity,6. Other or multiracial,0.032636978,0.025855672,0.035630573,0.025298735,0.039927416,0.04160649,0.017088551
49,Utah,Race and ethnicity,4. Asian,0.022805259,0.105823681,0.007153668,0.029132757,0.018693913,0.021049319,0.03029071
49,Utah,Race and ethnicity,3. African American,0.009736704,0.032457106,0.005353302,0.012544184,0.007165623,0.010706834,0.005895507
49,Utah,Race and ethnicity,2. Hispanic,0.180756241,0.611909389,0.096662149,0.286526918,0.10478311,0.114106856,0.448126316
49,Utah,Race and ethnicity,5. Native American,0.008183611,0,0.009702859,0.013547061,0.004453084,0.004811036,0.022091212
49,Utah,Race and ethnicity,1. White,0.732721806,0.18747358,0.838205993,0.612725019,0.819073677,0.801215589,0.457206756
49,Utah,Race and ethnicity,6. Other or multiracial,0.045796357,0.062336236,0.042922013,0.045524046,0.045830604,0.048110366,0.036389511
50,Vermont,Race and ethnicity,4. Asian,0.023475844,0,0.002654409,0.0396058,0.01602927,0.01987507,0.033195022
50,Vermont,Race and ethnicity,3. African American,0.013482349,0,0.003949243,0.031052437,0.005314052,0.004948487,0.036470845
50,Vermont,Race and ethnicity,2. Hispanic,0.023594111,0,0.016314903,0.015247304,0.027615646,0.02668938,0.01528718
50,Vermont,Race and ethnicity,5. Native American,0.000236532,0,0.000258967,0,0.000348462,0.000324491,0
50,Vermont,Race and ethnicity,1. White,0.898764133,0,0.942444623,0.865191519,0.914016902,0.905248642,0.881196797
50,Vermont,Race and ethnicity,6. Other or multiracial,0.040447045,0,0.034377832,0.048902936,0.036675669,0.042913929,0.033850186
51,Virginia,Race and ethnicity,4. Asian,0.052958611,0.206605658,0.005817138,0.022182982,0.068585388,0.063283883,0.018835442
51,Virginia,Race and ethnicity,3. African American,0.1805702,0.117915355,0.196810961,0.311484784,0.114583232,0.152516246,0.27244845
51,Virginia,Race and ethnicity,2. Hispanic,0.145390868,0.384615391,0.071342759,0.2038908,0.114446945,0.107363723,0.272506326
51,Virginia,Race and ethnicity,5. Native American,0.001273987,0.000171576,0.001638693,0.000682245,0.001589962,0.00161988,0.000144665
51,Virginia,Race and ethnicity,1. White,0.539664924,0.203217044,0.646267653,0.398892343,0.61206454,0.589180231,0.375030756
51,Virginia,Race and ethnicity,6. Other or multiracial,0.080141433,0.087474979,0.078122795,0.062866829,0.088729948,0.086036026,0.061034359
53,Washington,Race and ethnicity,4. Asian,0.068256073,0.203569427,0.015864998,0.042423889,0.084891975,0.075989127,0.044170756
53,Washington,Race and ethnicity,3. African American,0.039277263,0.067046091,0.028183319,0.067637078,0.02012849,0.034662161,0.052335091
53,Washington,Race and ethnicity,2. Hispanic,0.21693702,0.42667228,0.136082694,0.348764628,0.12896353,0.133544132,0.466123402
53,Washington,Race and ethnicity,5. Native American,0.012792242,0.002206296,0.016467879,0.020370856,0.007927051,0.011128677,0.01798006
53,Washington,Race and ethnicity,1. White,0.561646342,0.213603154,0.696897626,0.428303331,0.650328994,0.636318564,0.340880334
53,Washington,Race and ethnicity,6. Other or multiracial,0.101091035,0.086902753,0.106503509,0.092500217,0.10775996,0.108357355,0.078510359
54,West Virginia,Race and ethnicity,4. Asian,0.005681444,0,0.002186112,0.004241282,0.005066187,0.008079415,0.000851661
54,West Virginia,Race and ethnicity,3. African American,0.033166457,0,0.029882604,0.040729769,0.025494361,0.038722072,0.020940835
54,West Virginia,Race and ethnicity,2. Hispanic,0.025838219,0,0.020587323,0.029049415,0.018826606,0.019976845,0.036370922
54,West Virginia,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
54,West Virginia,Race and ethnicity,1. White,0.886486411,0,0.903879941,0.864211679,0.913678706,0.885311723,0.891237915
54,West Virginia,Race and ethnicity,6. Other or multiracial,0.048827481,0,0.043464042,0.061767872,0.036934141,0.047909945,0.050598666
55,Wisconsin,Race and ethnicity,4. Asian,0.031462334,0.221279129,0.005298212,0.038600311,0.026902281,0.030313354,0.034840398
55,Wisconsin,Race and ethnicity,3. African American,0.082289189,0.056147348,0.083311208,0.164687663,0.030578267,0.05727239,0.16502887
55,Wisconsin,Race and ethnicity,2. Hispanic,0.116001345,0.436319649,0.072045296,0.202080905,0.061791178,0.079488203,0.237999782
55,Wisconsin,Race and ethnicity,5. Native American,0.009305619,0.003480032,0.009788418,0.013802695,0.006601939,0.008582341,0.011831354
55,Wisconsin,Race and ethnicity,1. White,0.703249693,0.189110041,0.776776731,0.501869678,0.830484331,0.769704998,0.481708258
55,Wisconsin,Race and ethnicity,6. Other or multiracial,0.057691824,0.093663797,0.052780118,0.078958765,0.043642029,0.054638721,0.068591349
56,Wyoming,Race and ethnicity,4. Asian,0.004290682,0,0.002132513,0.004478828,0.004255319,0.005702965,0
56,Wyoming,Race and ethnicity,3. African American,0.016394924,0,0.01428288,0.017508144,0.01509952,0.013747148,0.024805628
56,Wyoming,Race and ethnicity,2. Hispanic,0.151212677,0,0.112328902,0.237513572,0.109059714,0.111477971,0.274342835
56,Wyoming,Race and ethnicity,5. Native American,0.018517682,0,0.018349534,0.040852334,0.005559369,0.015488054,0.026656793
56,Wyoming,Race and ethnicity,1. White,0.769161284,0,0.814024985,0.642372429,0.83665067,0.807960153,0.649204016
56,Wyoming,Race and ethnicity,6. Other or multiracial,0.040422745,0,0.038881175,0.057274703,0.029375428,0.045623723,0.024990745
100,United States,Race and ethnicity,4. Asian,0.046081152,0.164290234,0.007406841,0.030177988,0.05902677,0.055440672,0.02389211
100,United States,Race and ethnicity,3. African American,0.132782042,0.084921271,0.146387979,0.198701262,0.079508066,0.114953518,0.174456179
100,United States,Race and ethnicity,2. Hispanic,0.256232053,0.529560566,0.16568239,0.351652831,0.178865209,0.182056814,0.433126628
100,United States,Race and ethnicity,5. Native American,0.007366567,0.001664074,0.009066368,0.010614203,0.004653078,0.006111264,0.010303762
100,United States,Race and ethnicity,1. White,0.500356674,0.160696462,0.615013242,0.355944961,0.617211819,0.578310251,0.31532535
100,United States,Race and ethnicity,6. Other or multiracial,0.057181541,0.058867425,0.056443203,0.052908774,0.06073508,0.063127466,0.042895962
